    Student_ID,Age,Gender,Family_Income,Income_Bracket,Part_Time_Job,Scholarship,Parental_Education_Level,Financial_Stress_Index,Department,Academic_Year_Num,CGPA,Attendance_Rate,Low_Attendance_Flag,Study_Hours_per_Day,Assignment_Delay_Days,GPA_vs_Effort_Gap,Travel_Time_Minutes,Internet_Access,Stress_Index,Support_Access_Score,Academic_Risk_Score,Engagement_Score,Counseling_Priority_Score,Counseling_Urgency,Dropout
STU8299,20.6,Female,25000.0,Low,Yes,No,3,1.0,CS,3,0.35,65.8,1,0.5,1,-0.127,39.8,Yes,9.4,1,50.51,35.68,73.35,Critical,1
STU8300,23.3,Male,25000.0,Low,No,No,2,0.7,Engineering,1,2.93,70.3,1,3.78,4,-1.246,14.0,Yes,4.4,1,34.61,56.2,45.41,High,0
STU8301,24.2,Female,27018.0,Low,Yes,No,1,0.995,Arts,3,3.62,77.5,0,5.84,3,-1.019,31.8,Yes,3.1,1,21.8,71.27,40.68,Moderate,0
STU8302,19.9,Male,25000.0,Low,No,No,1,0.7,Business,3,0.0,81.0,0,4.47,1,1.991,36.7,Yes,6.0,1,49.45,65.39,53.97,High,1
STU8303,19.4,Female,25000.0,Low,Yes,No,2,1.0,Science,3,1.47,92.2,0,5.2,0,0.846,34.3,Yes,6.5,1,27.64,75.05,51.05,High,0
STU8304,21.3,Female,64924.0,Upper-Middle,No,Yes,3,0.604,Engineering,1,2.24,85.6,0,3.21,2,-0.81,33.1,No,4.1,1,29.42,60.67,40.0,Moderate,0
STU8305,22.8,Male,25000.0,Low,No,No,2,0.7,Business,1,1.71,86.2,0,4.83,3,0.441,5.0,Yes,7.2,1,38.29,69.99,51.82,High,0
STU8306,22.8,Female,90505.0,Upper-Middle,No,No,4,0.543,Engineering,4,1.48,94.3,0,3.4,1,0.034,28.6,Yes,5.6,1,30.66,66.08,42.21,Moderate,0
STU8307,17.9,Male,67659.0,Upper-Middle,No,Yes,0,0.598,Science,4,3.12,93.0,0,4.42,2,-1.151,29.0,Yes,5.0,2,18.4,71.11,36.15,Moderate,0
STU8308,25.2,Male,76139.0,Upper-Middle,Yes,No,1,0.877,CS,4,3.98,73.9,1,5.52,1,-1.521,36.5,Yes,6.5,1,11.78,67.68,43.35,Moderate,0
STU8309,19.6,Male,25000.0,Low,No,No,2,0.7,Science,1,2.38,91.9,0,2.6,1,-1.222,46.6,Yes,5.0,1,22.38,60.43,41.39,Moderate,0
STU8310,20.4,Female,25000.0,Low,No,No,3,0.7,CS,3,3.2,82.8,0,1.66,2,-2.461,26.9,Yes,4.2,1,20.66,50.64,40.17,Moderate,0
STU8311,19.0,Male,29740.5,Low,Yes,No,2,0.989,Engineering,2,1.84,77.9,0,4.0,5,-0.058,25.9,Yes,5.5,1,46.98,61.22,58.14,High,0
STU8312,26.9,Male,25000.0,Low,No,No,1,0.7,Science,3,0.98,79.7,0,4.43,2,0.993,31.6,Yes,4.4,1,43.79,64.52,47.84,High,0
STU8313,21.5,Female,25000.0,Low,Yes,No,1,1.0,Business,2,1.27,77.0,0,6.14,2,1.465,30.3,Yes,10.0,1,41.7,72.69,65.78,Critical,0
STU8314,19.1,Female,29740.5,Low,No,Yes,3,0.689,Science,1,3.88,83.1,0,4.0,0,-2.098,35.2,Yes,5.5,2,6.27,63.82,35.47,Moderate,0
STU8315,22.9,Male,26344.0,Low,Yes,No,1,0.997,Arts,1,1.59,81.3,0,4.81,4,0.553,36.3,Yes,3.7,1,44.71,67.43,51.96,High,0
STU8316,22.7,Female,25000.0,Low,No,Yes,3,0.7,Science,4,1.07,91.9,0,3.11,1,0.315,27.9,Yes,7.8,2,35.48,63.27,53.2,High,0
STU8317,20.6,Female,25000.0,Low,No,Yes,3,0.7,Business,3,1.83,97.5,0,3.14,1,-0.431,36.0,Yes,5.4,2,26.2,66.23,43.05,Moderate,0
STU8318,22.8,Male,26047.0,Low,Yes,Yes,3,0.997,Business,4,3.84,78.8,0,4.45,2,-1.858,27.4,Yes,6.0,2,15.46,64.18,46.5,High,0
STU8319,19.2,Female,36819.0,Middle,No,Yes,1,0.672,CS,2,1.44,71.6,1,6.06,3,1.259,12.6,Yes,6.0,2,45.37,69.54,51.16,High,0
STU8320,19.9,Female,25000.0,Low,No,No,1,0.7,Business,1,1.38,87.3,0,4.03,4,0.415,16.1,Yes,8.2,1,45.01,66.09,57.59,High,1
STU8321,17.0,Female,35431.0,Middle,No,No,1,0.675,Engineering,4,4.0,89.5,0,4.35,1,-2.062,5.0,Yes,3.1,1,6.9,68.97,28.66,Moderate,0
STU8322,18.1,Male,32277.0,Middle,No,Yes,1,0.683,Business,4,0.0,85.0,0,3.11,3,1.385,50.0,Yes,8.1,2,55.75,59.82,62.24,High,0
STU8323,25.0,Female,30581.0,Middle,No,Yes,1,0.687,Business,3,2.39,69.7,1,3.27,3,-0.933,45.4,No,6.8,1,36.44,53.06,52.36,High,0
STU8324,24.6,Male,25000.0,Low,No,Yes,2,0.7,CS,4,3.55,75.7,0,5.46,2,-1.118,42.4,Yes,5.6,2,19.29,68.25,40.48,Moderate,0
STU8325,21.1,Female,25000.0,Low,Yes,No,2,1.0,Arts,3,3.51,83.2,0,2.11,1,-2.57,27.4,Yes,4.0,1,13.69,53.35,42.47,Moderate,0
STU8326,24.7,Male,82279.0,Upper-Middle,No,No,2,0.562,CS,4,1.04,77.1,0,3.01,0,0.301,41.7,Yes,5.1,1,36.47,55.31,45.28,High,1
STU8327,20.6,Male,43399.0,Middle,No,Yes,2,0.656,Business,2,0.53,74.0,1,3.69,0,1.114,40.8,No,5.6,1,42.5,57.55,50.49,High,1
STU8328,20.5,Male,54363.0,Middle,No,No,2,0.63,Engineering,1,3.18,99.2,0,4.14,5,-1.336,12.5,No,8.8,0,27.19,72.65,49.58,High,0
STU8329,21.1,Female,29740.5,Low,No,No,2,0.689,Science,3,1.13,59.0,1,4.0,0,0.652,20.6,Yes,5.5,1,41.0,51.77,51.16,High,1
STU8330,20.7,Male,26946.0,Low,No,Yes,2,0.695,Arts,4,1.75,91.7,0,5.03,2,0.491,36.4,Yes,4.8,2,32.49,73.86,42.82,Moderate,0
STU8331,20.5,Male,39911.0,Middle,Yes,Yes,3,0.964,Science,3,2.5,85.3,0,7.84,2,0.992,24.1,Yes,9.1,2,26.91,86.3,54.85,High,0
STU8332,23.5,Male,25000.0,Low,Yes,No,2,1.0,Business,4,0.38,86.9,0,2.63,3,0.791,21.5,Yes,7.2,1,51.38,58.09,64.84,High,1
STU8333,21.3,Female,25000.0,Low,No,No,1,0.7,Engineering,4,2.56,91.1,0,4.35,1,-0.622,39.9,Yes,6.3,1,20.82,69.77,42.61,Moderate,0
STU8334,22.6,Male,25000.0,Low,Yes,Yes,3,1.0,Science,4,2.05,76.5,0,3.13,2,-0.656,20.1,Yes,5.0,2,34.05,55.68,52.77,High,0
STU8335,23.3,Female,25000.0,Low,Yes,No,2,1.0,CS,2,2.19,79.6,0,5.21,1,0.131,59.8,Yes,4.5,1,27.97,68.81,47.12,High,1
STU8336,21.9,Male,25000.0,Low,No,Yes,3,0.7,CS,4,3.52,85.8,0,6.39,1,-0.674,49.1,Yes,6.5,2,12.81,78.48,38.6,Moderate,0
STU8337,18.9,Male,29740.5,Low,No,No,0,0.689,CS,3,0.77,67.2,1,4.0,1,1.012,27.4,Yes,5.5,1,45.89,55.87,52.51,High,1
STU8338,18.0,Female,31222.0,Middle,No,Yes,2,0.685,Science,2,2.64,95.2,0,5.3,1,-0.279,45.0,Yes,4.8,2,18.79,77.11,36.65,Moderate,0
STU8339,21.3,Female,68577.0,Upper-Middle,No,No,2,0.595,Science,2,2.4,82.9,0,2.74,0,-1.18,32.2,Yes,7.5,1,21.13,56.71,45.6,High,0
STU8340,20.6,Male,131171.0,High,Yes,No,1,0.745,Arts,3,1.78,74.5,1,5.65,0,0.737,25.0,Yes,5.8,1,29.85,68.71,46.03,High,1
STU8341,21.2,Male,25000.0,Low,No,No,2,0.7,CS,4,2.65,90.8,0,6.24,0,0.13,53.7,Yes,6.3,1,16.26,80.14,39.23,Moderate,0
STU8342,21.0,Male,32480.0,Middle,No,Yes,3,0.682,CS,3,1.92,82.7,0,3.83,2,-0.214,34.7,Yes,7.4,2,33.49,62.68,51.13,High,1
STU8343,26.7,Female,29740.5,Low,Yes,Yes,4,0.989,CS,3,1.18,76.2,0,4.0,2,0.602,19.3,No,5.5,1,42.84,60.37,56.61,High,0
STU8344,18.1,Male,29480.0,Low,No,No,3,0.689,Engineering,4,2.69,89.6,0,2.38,0,-1.63,35.5,Yes,2.6,1,16.22,58.05,33.06,Moderate,0
STU8345,17.0,Female,25000.0,Low,Yes,No,4,1.0,Science,4,2.71,63.4,1,3.19,4,-1.289,50.1,Yes,6.9,1,38.88,49.46,60.38,High,1
STU8346,21.7,Male,25000.0,Low,Yes,No,3,1.0,Business,2,3.76,85.4,0,4.71,2,-1.662,30.0,Yes,5.6,1,14.28,68.92,44.37,Moderate,0
STU8347,20.2,Male,34346.0,Middle,Yes,No,2,0.978,Science,3,2.75,92.5,0,7.09,1,0.408,32.5,Yes,4.7,1,18.5,85.73,40.85,Moderate,0
STU8348,21.7,Male,25000.0,Low,No,No,2,0.7,Science,2,1.55,75.3,0,1.63,5,-0.824,26.4,Yes,5.6,1,50.66,46.73,56.25,High,0
STU8349,22.3,Female,32714.0,Middle,No,No,2,0.681,CS,4,2.11,71.7,1,4.25,2,-0.217,34.2,Yes,4.9,1,34.89,59.51,45.9,High,0
STU8350,23.8,Female,25653.0,Low,No,Yes,2,0.698,Business,3,2.74,85.4,0,5.64,1,-0.228,18.3,Yes,5.7,2,20.73,74.1,40.39,Moderate,0
STU8351,17.7,Male,32370.0,Middle,Yes,Yes,2,0.982,Arts,4,2.91,76.6,0,6.38,0,-0.068,20.5,Yes,5.5,2,17.92,73.82,44.48,Moderate,0
STU8352,19.8,Female,25000.0,Low,Yes,Yes,3,1.0,Engineering,1,4.0,100.0,0,3.74,1,-2.334,25.9,Yes,6.7,2,3.75,70.82,42.63,Moderate,0
STU8353,21.9,Male,32679.0,Middle,No,No,1,0.682,Engineering,2,2.6,77.8,0,5.68,0,-0.07,32.0,Yes,2.7,1,20.66,70.53,33.07,Moderate,0
STU8354,22.7,Female,25000.0,Low,Yes,No,2,1.0,Science,2,3.26,80.4,0,4.96,4,-1.051,43.3,No,5.8,0,28.28,67.82,50.64,High,0
STU8355,25.8,Female,32742.0,Middle,Yes,No,2,0.981,Engineering,1,3.8,86.2,0,6.31,3,-0.989,28.2,Yes,5.4,1,17.39,78.23,43.34,Moderate,0
STU8356,23.1,Male,66412.0,Upper-Middle,No,No,2,0.601,Science,2,1.55,67.5,1,3.74,2,0.116,39.9,Yes,9.6,1,41.75,54.57,59.53,High,1
STU8357,20.9,Female,34773.0,Middle,No,No,1,0.677,Business,2,4.0,82.5,0,4.13,2,-2.16,24.7,Yes,2.0,1,12.75,64.25,29.0,Moderate,0
STU8358,19.0,Female,36067.0,Middle,No,No,1,0.673,Science,1,3.95,91.0,0,3.2,3,-2.525,37.1,Yes,7.2,1,14.45,63.32,42.74,Moderate,0
STU8359,19.8,Male,48549.0,Middle,No,No,1,0.643,Engineering,2,1.14,81.4,0,3.62,1,0.472,44.4,Yes,6.3,1,37.93,60.86,49.65,High,1
STU8360,19.7,Female,25000.0,Low,Yes,No,2,1.0,Science,4,1.09,72.8,1,3.61,4,0.518,28.6,Yes,6.9,1,52.26,56.5,64.68,High,1
STU8361,22.4,Male,83396.0,Upper-Middle,No,Yes,2,0.56,Engineering,3,4.0,78.5,0,2.94,0,-2.69,34.2,Yes,4.7,2,6.45,55.62,32.19,Moderate,0
STU8362,21.6,Female,29740.5,Low,No,No,1,0.689,CS,1,2.17,66.7,1,4.0,3,-0.388,23.0,Yes,5.5,1,39.54,55.62,50.0,High,0
STU8363,18.1,Male,29740.5,Low,Yes,No,2,0.989,Arts,4,3.12,64.7,1,4.0,2,-1.338,37.0,Yes,5.5,1,26.89,54.62,51.09,High,0
STU8364,20.0,Female,46544.0,Middle,No,Yes,1,0.648,CS,3,1.33,90.9,0,3.38,2,0.176,5.0,Yes,10.0,2,36.93,64.27,58.09,High,0
STU8365,22.9,Male,25000.0,Low,Yes,Yes,1,1.0,Business,2,2.39,77.0,0,3.48,0,-0.84,10.5,Yes,4.9,2,23.0,57.88,47.77,High,0
STU8366,21.8,Male,54466.0,Middle,Yes,No,1,0.929,Arts,2,3.56,87.6,0,1.99,2,-2.674,36.9,Yes,4.1,1,15.62,54.88,41.85,Moderate,0
STU8367,22.3,Male,40082.0,Middle,Yes,No,2,0.964,Science,4,3.13,70.1,1,4.79,3,-0.996,10.4,Yes,9.1,1,28.92,61.72,59.34,High,0
STU8368,21.8,Male,92410.0,Upper-Middle,No,No,1,0.538,CS,2,2.46,97.0,0,2.88,1,-1.177,24.1,Yes,6.1,1,20.05,64.54,39.35,Moderate,0
STU8369,24.6,Male,33391.0,Middle,No,Yes,1,0.68,Engineering,2,2.01,91.1,0,3.2,6,-0.585,46.8,Yes,6.4,2,45.07,63.37,53.12,High,1
STU8370,21.5,Male,27858.0,Low,No,No,1,0.693,Science,2,2.04,78.1,0,5.48,2,0.401,40.4,Yes,7.5,1,33.67,69.56,50.64,High,1
STU8371,20.2,Female,25000.0,Low,Yes,No,2,1.0,Business,4,2.44,71.4,1,3.3,3,-0.97,58.7,Yes,5.6,1,35.43,54.07,55.06,High,0
STU8372,19.0,Male,25000.0,Low,Yes,Yes,3,1.0,Engineering,3,3.7,77.9,0,4.6,3,-1.651,30.9,Yes,4.7,2,20.88,64.56,45.42,High,0
STU8373,21.5,Female,25000.0,Low,No,Yes,2,0.7,Engineering,1,3.36,84.3,0,3.28,1,-1.899,29.0,Yes,5.7,2,14.86,60.41,40.13,Moderate,0
STU8374,17.0,Female,25197.0,Low,No,No,4,0.7,Arts,1,4.0,90.7,0,3.34,0,-2.512,30.1,Yes,4.0,1,2.79,63.95,30.52,Moderate,0
STU8375,20.6,Female,34795.0,Middle,No,No,2,0.676,Engineering,2,1.9,65.1,1,3.18,2,-0.484,18.9,Yes,2.9,1,38.97,50.26,43.82,Moderate,0
STU8376,20.5,Female,25000.0,Low,Yes,No,1,1.0,Arts,3,3.57,91.6,0,3.76,2,-1.895,27.4,Yes,4.0,1,14.32,66.74,40.72,Moderate,0
STU8377,18.0,Female,25760.0,Low,No,No,3,0.698,Engineering,4,3.32,84.1,0,2.19,3,-2.344,14.9,Yes,1.2,1,22.82,54.24,32.95,Moderate,0
STU8378,19.0,Female,42014.0,Middle,No,No,0,0.659,Arts,1,1.83,72.7,1,4.99,0,0.393,44.1,No,4.8,0,29.89,64.13,42.52,Moderate,0
STU8379,22.8,Male,44592.0,Middle,Yes,No,2,0.953,Business,4,1.77,61.6,1,7.65,2,1.638,38.9,Yes,4.6,1,41.32,73.39,51.08,High,0
STU8380,21.5,Female,25000.0,Low,No,No,3,0.7,Science,2,0.67,83.1,0,4.77,1,1.455,16.1,Yes,6.6,1,42.12,68.11,52.13,High,0
STU8381,21.2,Female,45426.0,Middle,Yes,No,1,0.951,Science,3,2.31,83.8,0,2.8,1,-1.063,22.0,Yes,5.7,1,25.51,57.49,49.85,High,0
STU8382,21.7,Male,25644.0,Low,Yes,No,2,0.998,Business,1,1.5,77.1,0,4.88,1,0.674,34.7,Yes,5.2,1,35.62,65.72,52.35,High,0
STU8383,21.2,Female,29740.5,Low,No,No,2,0.689,CS,4,2.61,89.3,0,4.0,2,-0.828,33.3,No,5.5,0,24.61,66.92,42.34,Moderate,0
STU8384,23.7,Male,25000.0,Low,No,No,2,0.7,Science,1,2.38,98.3,0,3.0,2,-1.044,17.4,No,4.7,0,24.21,65.85,40.56,Moderate,0
STU8385,21.3,Female,72849.0,Upper-Middle,No,Yes,2,0.585,CS,1,0.13,78.8,0,3.43,2,1.398,30.8,No,3.5,1,52.56,58.5,47.7,High,0
STU8386,17.8,Male,33060.0,Middle,Yes,No,2,0.981,Science,1,3.12,76.0,0,5.36,3,-0.732,36.9,Yes,1.0,1,27.25,67.84,37.84,Moderate,0
STU8387,24.6,Female,25000.0,Low,No,No,1,0.7,Science,1,2.11,95.7,0,4.91,2,0.077,37.2,Yes,5.5,1,27.69,75.19,42.55,Moderate,0
STU8388,21.8,Female,37239.0,Middle,Yes,No,3,0.971,Engineering,3,0.71,80.2,0,2.14,1,0.243,50.2,Yes,5.4,1,42.59,52.02,57.15,High,0
STU8389,19.7,Female,36559.0,Middle,Yes,No,2,0.972,CS,2,2.46,87.3,0,5.06,2,-0.206,33.0,Yes,7.8,1,26.71,71.82,53.85,High,0
STU8390,18.2,Female,61916.0,Upper-Middle,No,No,2,0.611,CS,4,2.13,77.1,0,3.28,3,-0.669,15.1,Yes,3.9,1,36.82,56.81,43.18,Moderate,0
STU8391,21.9,Female,25000.0,Low,No,No,1,0.7,Arts,3,2.68,91.1,0,4.79,0,-0.546,17.2,Yes,6.9,1,15.87,72.22,41.76,Moderate,0
STU8392,20.7,Male,29947.0,Low,No,No,1,0.688,Science,1,0.92,72.0,1,3.01,1,0.421,45.1,Yes,1.0,1,42.95,52.76,40.53,Moderate,1
STU8393,24.5,Male,25000.0,Low,No,Yes,2,0.7,Arts,3,3.15,83.2,0,3.86,3,-1.431,49.3,Yes,3.2,2,24.79,63.09,37.45,Moderate,0
STU8394,20.2,Male,42564.0,Middle,Yes,Yes,1,0.958,Science,3,1.69,84.4,0,2.93,1,-0.385,29.6,Yes,6.2,2,31.53,58.51,53.5,High,0
STU8395,19.2,Male,25000.0,Low,No,No,4,0.7,Science,2,3.97,80.5,0,3.87,4,-2.246,34.6,No,6.7,0,21.15,61.8,44.94,Moderate,0
STU8396,23.0,Male,25000.0,Low,No,No,1,0.7,Arts,2,2.09,76.9,0,2.46,3,-0.994,31.1,Yes,2.5,1,37.28,52.15,42.34,Moderate,0
STU8397,23.0,Female,28547.0,Low,Yes,Yes,2,0.991,Engineering,3,3.04,96.3,0,2.89,0,-1.753,26.4,Yes,4.1,2,10.71,64.24,39.72,Moderate,0
STU8398,21.4,Female,25000.0,Low,Yes,No,3,1.0,Business,2,3.06,88.5,0,3.17,0,-1.648,12.1,Yes,5.6,1,12.85,61.9,44.86,Moderate,1
STU8399,22.5,Female,77752.0,Upper-Middle,Yes,No,2,0.873,Arts,2,1.71,75.1,0,2.74,1,-0.49,35.7,Yes,5.3,1,34.12,52.81,51.44,High,0
STU8400,20.9,Male,94500.0,Upper-Middle,Yes,No,1,0.833,Business,2,2.69,66.9,1,3.51,1,-1.127,51.4,Yes,6.5,1,26.78,52.99,50.67,High,0
STU8401,21.5,Male,25000.0,Low,Yes,Yes,2,1.0,CS,2,2.67,93.8,0,4.11,1,-0.839,32.0,Yes,7.1,2,18.91,69.78,49.85,High,0
STU8402,23.6,Female,25000.0,Low,Yes,Yes,1,1.0,Arts,4,1.71,74.6,1,5.72,5,0.838,26.4,Yes,3.2,2,49.27,69.15,52.34,High,0
STU8403,22.4,Male,36387.0,Middle,Yes,Yes,2,0.973,Engineering,3,2.8,82.5,0,2.54,2,-1.669,24.8,Yes,6.3,2,24.75,55.39,51.8,High,0
STU8404,20.6,Male,29740.5,Low,Yes,No,3,0.989,Science,1,2.03,82.7,0,4.0,2,-0.248,36.0,Yes,5.5,1,32.39,63.62,51.94,High,0
STU8405,24.0,Male,60163.0,Upper-Middle,Yes,Yes,2,0.916,Science,4,1.69,84.3,0,4.04,2,0.11,43.8,Yes,6.1,2,35.31,64.64,53.0,High,0
STU8406,17.0,Male,25000.0,Low,Yes,Yes,3,1.0,Engineering,4,0.73,68.5,1,1.87,4,0.103,36.4,Yes,4.7,2,57.15,44.66,62.91,High,0
STU8407,25.5,Male,41221.0,Middle,Yes,Yes,1,0.961,Arts,3,0.77,79.2,0,4.32,0,1.154,7.6,Yes,7.4,2,38.54,63.65,58.59,High,1
STU8408,17.2,Male,31837.0,Middle,Yes,No,2,0.984,Arts,3,2.83,81.9,0,4.02,4,-1.039,50.9,Yes,6.6,1,32.13,63.33,54.53,High,0
STU8409,19.6,Male,25000.0,Low,No,No,1,0.7,Engineering,1,1.55,81.6,0,4.71,1,0.548,40.0,Yes,3.7,1,33.77,67.02,41.71,Moderate,0
STU8410,20.9,Female,34339.0,Middle,No,No,3,0.678,Arts,3,3.55,87.7,0,6.91,1,-0.472,27.8,Yes,2.5,1,11.94,82.32,27.24,Moderate,0
STU8411,20.7,Male,50368.0,Middle,Yes,No,3,0.939,Arts,3,1.22,83.3,0,4.08,4,0.597,23.6,Yes,7.6,1,47.81,64.37,62.25,High,1
STU8412,23.2,Male,31323.0,Middle,Yes,No,0,0.985,CS,1,2.23,85.6,0,3.3,0,-0.76,24.6,No,4.2,0,22.02,61.17,44.83,Moderate,0
STU8413,18.7,Female,31520.0,Middle,No,No,2,0.684,Business,1,3.01,77.2,0,5.25,2,-0.671,40.4,Yes,4.4,1,24.24,67.83,39.2,Moderate,0
STU8414,21.6,Female,29740.5,Low,No,Yes,2,0.689,Business,1,2.72,95.7,0,4.0,1,-0.938,6.3,Yes,5.5,2,17.84,70.12,39.15,Moderate,0
STU8415,19.7,Male,59073.0,Middle,No,No,1,0.618,Arts,4,2.17,79.7,0,3.79,1,-0.482,36.2,Yes,3.7,1,28.14,60.95,38.72,Moderate,0
STU8416,21.6,Female,55644.0,Middle,No,No,0,0.626,Arts,2,3.73,84.6,0,6.32,3,-0.915,33.4,Yes,5.9,1,18.57,77.49,38.07,Moderate,0
STU8417,20.9,Male,25000.0,Low,Yes,No,1,1.0,Arts,1,3.61,82.9,0,4.98,2,-1.392,33.2,Yes,5.5,1,16.53,69.18,44.98,Moderate,0
STU8418,21.2,Male,27596.0,Low,No,Yes,2,0.694,Arts,1,2.7,85.6,0,2.76,2,-1.471,16.0,Yes,5.4,2,24.82,58.17,43.58,Moderate,0
STU8419,19.8,Female,69462.0,Upper-Middle,No,Yes,2,0.593,Science,1,1.55,91.6,0,2.8,2,-0.303,9.6,Yes,7.7,2,34.52,61.39,50.71,High,0
STU8420,19.9,Female,25000.0,Low,Yes,No,3,1.0,Arts,2,1.94,75.3,0,2.26,0,-0.933,56.9,No,6.3,0,28.01,50.23,54.42,High,0
STU8421,21.6,Male,42726.0,Middle,No,No,2,0.657,CS,4,0.81,88.6,0,2.57,3,0.335,31.6,Yes,7.3,1,46.57,58.61,56.23,High,1
STU8422,23.1,Female,25000.0,Low,No,No,2,0.7,Arts,2,2.43,87.9,0,5.47,0,0.007,53.2,Yes,5.1,1,19.33,74.41,38.32,Moderate,0
STU8423,19.7,Female,86409.0,Upper-Middle,Yes,No,1,0.853,Business,4,3.28,83.4,0,3.34,7,-1.792,40.8,Yes,4.2,1,38.43,60.3,48.89,High,1
STU8424,19.1,Male,30886.0,Middle,Yes,Yes,2,0.986,CS,4,1.75,83.8,0,1.68,2,-1.002,31.3,Yes,7.4,2,34.86,51.25,59.48,High,1
STU8425,22.3,Male,63337.0,Upper-Middle,Yes,Yes,2,0.908,Science,1,3.04,72.8,1,4.59,2,-0.995,32.8,Yes,4.5,2,25.26,61.96,45.22,High,0
STU8426,20.9,Male,25000.0,Low,Yes,No,3,1.0,Engineering,1,2.94,79.3,0,4.22,3,-1.06,43.0,Yes,5.7,1,28.06,63.15,51.0,High,0
STU8427,22.8,Female,25000.0,Low,Yes,No,1,1.0,Business,2,0.91,66.7,1,3.42,0,0.613,44.3,Yes,6.3,1,40.89,52.39,59.25,High,0
STU8428,19.0,Male,25834.0,Low,Yes,No,2,0.998,Business,3,1.98,79.6,0,3.17,2,-0.568,35.7,Yes,4.1,1,33.82,57.45,50.12,High,0
STU8429,17.1,Female,34808.0,Middle,Yes,Yes,2,0.976,Engineering,4,3.39,81.5,0,4.02,0,-1.599,43.1,Yes,4.1,2,11.65,63.13,39.96,Moderate,0
STU8430,19.8,Male,25000.0,Low,No,Yes,3,0.7,Arts,4,0.93,70.8,1,4.1,0,0.896,43.7,Yes,5.0,2,39.46,58.23,48.55,High,0
STU8431,19.3,Male,46863.0,Middle,No,Yes,2,0.648,Arts,1,1.2,84.4,0,4.52,3,0.813,34.0,Yes,6.8,2,43.93,67.37,52.43,High,1
STU8432,20.8,Female,26213.0,Low,No,No,0,0.697,CS,3,1.76,91.7,0,1.73,3,-0.989,22.8,Yes,6.1,1,36.14,55.48,50.32,High,1
STU8433,19.6,Female,25000.0,Low,Yes,Yes,2,1.0,Arts,1,1.64,83.7,0,2.57,0,-0.495,36.0,Yes,3.1,2,28.49,56.16,45.72,High,0
STU8434,22.6,Male,41427.0,Middle,Yes,Yes,2,0.961,Science,1,0.76,82.0,0,3.42,2,0.763,21.0,Yes,9.0,2,45.3,60.04,65.83,Critical,1
STU8435,20.4,Male,25000.0,Low,No,Yes,1,0.7,CS,4,0.28,77.8,0,2.27,1,0.731,25.4,Yes,6.2,2,47.61,51.54,55.81,High,1
STU8436,21.3,Female,25000.0,Low,Yes,Yes,1,1.0,Engineering,3,2.52,85.0,0,4.62,3,-0.462,34.8,Yes,4.7,2,30.55,68.22,48.74,High,1
STU8437,21.3,Male,75499.0,Upper-Middle,Yes,Yes,4,0.879,Engineering,2,1.42,73.9,1,4.88,3,0.754,29.0,Yes,5.2,2,44.88,64.12,53.91,High,0
STU8438,21.4,Male,86136.0,Upper-Middle,No,No,2,0.553,Engineering,1,3.39,62.7,1,3.21,1,-1.96,45.8,Yes,5.1,1,21.04,49.22,39.84,Moderate,0
STU8439,20.9,Female,25000.0,Low,Yes,No,2,1.0,Arts,3,2.43,94.6,0,4.86,2,-0.265,22.1,Yes,4.8,1,24.82,74.36,45.77,High,0
STU8440,22.1,Female,42052.0,Middle,Yes,Yes,2,0.959,CS,4,3.13,89.7,0,4.29,0,-1.219,5.0,Yes,7.6,2,11.79,68.74,47.58,High,0
STU8441,19.2,Male,25000.0,Low,No,No,1,0.7,Science,1,2.27,73.2,1,4.3,2,-0.355,45.7,Yes,9.8,1,32.84,60.54,57.56,High,0
STU8442,24.1,Female,25031.0,Low,Yes,No,2,1.0,Engineering,3,0.48,70.4,1,0.5,1,-0.257,30.6,Yes,4.6,1,47.83,37.98,59.94,High,1
STU8443,20.5,Female,25000.0,Low,No,Yes,4,0.7,Business,3,1.78,82.9,0,3.75,1,-0.11,31.1,Yes,4.7,2,31.08,62.33,43.83,Moderate,0
STU8444,18.1,Male,25000.0,Low,No,No,4,0.7,Business,4,0.47,82.5,0,3.22,3,0.964,20.5,Yes,5.3,1,51.8,59.18,54.09,High,1
STU8445,21.4,Female,31478.0,Middle,Yes,Yes,3,0.984,Science,1,2.37,88.5,0,3.82,2,-0.668,7.4,Yes,3.0,2,27.25,65.52,43.25,Moderate,0
STU8446,19.1,Male,35345.0,Middle,No,Yes,1,0.675,Science,1,3.74,79.3,0,3.45,2,-2.203,20.2,No,6.5,1,16.31,58.86,42.44,Moderate,0
STU8447,22.5,Male,29740.5,Low,No,Yes,0,0.689,Science,2,1.99,91.2,0,4.0,1,-0.208,36.8,Yes,5.5,2,26.49,67.87,42.95,Moderate,0
STU8448,25.9,Male,29740.5,Low,No,Yes,1,0.689,Science,3,2.12,80.3,0,4.0,2,-0.338,27.6,Yes,5.5,2,32.21,62.42,46.05,High,0
STU8449,19.3,Male,25000.0,Low,Yes,No,2,1.0,Business,3,4.0,91.7,0,3.46,1,-2.459,26.0,Yes,2.2,1,6.24,65.12,33.23,Moderate,0
STU8450,21.7,Female,25000.0,Low,No,Yes,2,0.7,Science,2,4.0,80.5,0,5.17,1,-1.697,9.6,Yes,1.4,2,9.6,69.04,25.98,Moderate,0
STU8451,17.1,Male,40778.0,Middle,No,No,1,0.662,Business,4,3.17,75.1,0,3.82,3,-1.468,51.7,No,4.8,0,27.02,58.82,42.22,Moderate,0
